"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"11",0.00549097854363438,0.00418894201211886,0.00201276169526831,0.00275226088021015,0.00227315157525866,0.0038709048985422,0.00558550684731976,0.00358029039925076,0.00224291861416886,0.0103359466855059,0.00179208145676465,0.0309543624188463,0.00300457154941869,0.00280351353275953,0.00326075008486777,0.00268962560066643,0.00897241035632273,0.00841233826946443,0.00237256220434643,0.875690400145647,0.00267795071930903,0.00608530288047229,0.00341252649614274,0.00261975586584472,0.0029181862678492
"12",0.00269202000703473,0.00205368052621608,0.000986781264941728,0.00134932986811505,0.00111444061764053,0.00189775890570265,0.00273836367469431,0.00175528156032423,0.00109961853529603,0.939586362983717,0.000878590054124171,0.0151757582504381,0.0014730282880051,0.00137445711364699,0.00159862297706125,0.00131862214920156,0.00439883492506954,0.00412425267142877,0.00116317790559196,0.00453664675540098,0.00131289839451119,0.00298339484900895,0.00167303323608909,0.00128436764929201,0.00143067683744844
"13",0.00294195778501114,0.00224435234368198,0.00107839793794705,0.00147460698645465,0.00121790968953891,0.00207395434362168,0.00299260418195499,0.00191824883833998,0.00120171146648353,0.933977322131173,0.000960161827478802,0.0165847356303647,0.00160979005657974,0.00150206714478015,0.00174704545299553,0.0014410482415414,0.0048072401464215,0.00450716459103431,0.00127117193994356,0.00495784697179825,0.00143479307084176,0.00326038501900732,0.00182836425458675,0.00140361341846534,0.00156350652995435
"14",0.00294195778501114,0.00224435234368198,0.00107839793794705,0.00147460698645465,0.00121790968953891,0.00207395434362168,0.00299260418195499,0.00191824883833998,0.00120171146648353,0.933977322131173,0.000960161827478802,0.0165847356303647,0.00160979005657974,0.00150206714478015,0.00174704545299553,0.0014410482415414,0.0048072401464215,0.00450716459103431,0.00127117193994356,0.00495784697179825,0.00143479307084176,0.00326038501900732,0.00182836425458675,0.00140361341846534,0.00156350652995435
"15",0.00248122442003986,0.0018928693914948,0.000909512472200451,0.00124367211636887,0.00102717560343091,0.001749157037419,0.628954906113283,0.00161783621969417,0.00101351414750825,0.00467053424385316,0.000809793051983401,0.327202921093204,0.00135768447116173,0.0012668318013115,0.00147344460990479,0.00121536893071172,0.00405438912314366,0.0038013077228336,0.00107209657308032,0.00418140975370926,0.00121009336816948,0.00274978348401503,0.00154202825761874,0.00118379669073961,0.00131864930312037
"16",0.00248122442003986,0.0018928693914948,0.000909512472200451,0.00124367211636887,0.00102717560343091,0.001749157037419,0.00252393919913164,0.00161783621969417,0.00101351414750825,0.866013113750812,0.000809793051983401,0.0922913085003974,0.00135768447116173,0.0012668318013115,0.00147344460990479,0.00121536893071172,0.00405438912314366,0.0038013077228336,0.00107209657308032,0.00418140975370926,0.00121009336816948,0.00274978348401503,0.00154202825761874,0.00118379669073961,0.00131864930312037
"17",0.00361281356855513,0.00275613288578921,0.00132430544121565,0.00181086219390786,0.00149563011204944,0.0025468789631772,0.00367500888318861,0.00235566787067054,0.00147573820185987,0.234830972579608,0.0011791079042662,0.0203665593780961,0.0019768711123482,0.00184458410286878,0.00214542491045326,0.00176965103527601,0.00590343699586049,0.00553493509429754,0.00156103777423076,0.690179559267477,0.00176196949555698,0.00400385188917282,0.00224528687015378,0.00172367993486298,0.00192003353505707
"18",0.00407773762018754,0.00311081281703484,0.00149472703636456,0.00204389757538099,0.00168809905578061,0.00287463052414447,0.00414793669618961,0.00265881294858565,0.00166564730481748,0.00767573180350542,0.00133084438713776,0.0229874815829645,0.00223126977136219,0.00208195907348634,0.0024215143412843,0.00199738305456895,0.392725723345605,0.00624721221591838,0.00176192386839942,0.135559415412433,0.00198871299648295,0.390581685325014,0.0025342272898407,0.00194549604682872,0.00216711790668321
"19",0.00361281356855513,0.00275613288578921,0.00132430544121565,0.00181086219390786,0.00149563011204944,0.0025468789631772,0.00367500888318861,0.00235566787067054,0.00147573820185987,0.00680058174194621,0.0011791079042662,0.0203665593780961,0.0019768711123482,0.00184458410286878,0.00214542491045326,0.00176965103527601,0.00590343699586049,0.00553493509429754,0.00156103777423076,0.91820995010514,0.00176196949555698,0.00400385188917282,0.00224528687015378,0.00172367993486298,0.00192003353505707
"20",0.00467999455636005,0.00357026086659018,0.00171548908855706,0.00234576876138015,0.00193742097395821,0.00329919589184451,0.743230017305888,0.00305150337877507,0.00191165323653244,0.00880939050091039,0.00152740197317566,0.174076483325224,0.00256081468607721,0.00238945171024328,0.00277915721679932,0.00229238432999487,0.00764724015789468,0.00716988729686325,0.00202214926041537,0.00788682181555983,0.00228243375729374,0.0051865408192913,0.00290851717930986,0.00223283392818188,0.00248718798287992
"21",0.00294195778501114,0.00224435234368198,0.00107839793794705,0.00147460698645465,0.00121790968953891,0.00207395434362168,0.00299260418195499,0.00191824883833998,0.00120171146648353,0.00553779596391536,0.000960161827478802,0.0165847356303647,0.00160979005657974,0.00150206714478015,0.00174704545299553,0.0014410482415414,0.0048072401464215,0.00450716459103431,0.00127117193994356,0.00495784697179825,0.929874319238099,0.00326038501900732,0.00182836425458675,0.00140361341846534,0.00156350652995435
"22",0.00361281356855513,0.00275613288578921,0.00132430544121565,0.00181086219390786,0.00149563011204944,0.0025468789631772,0.00367500888318861,0.00235566787067054,0.00147573820185987,0.00680058174194621,0.0011791079042662,0.0203665593780961,0.0019768711123482,0.00184458410286878,0.00214542491045326,0.00176965103527601,0.00590343699586049,0.00553493509429754,0.00156103777423076,0.91820995010514,0.00176196949555698,0.00400385188917282,0.00224528687015378,0.00172367993486298,0.00192003353505707
"23",0.00467999455636005,0.00357026086659018,0.00171548908855706,0.00234576876138015,0.00193742097395821,0.00329919589184451,0.00476056160705129,0.00305150337877507,0.00191165323653244,0.00880939050091039,0.00152740197317566,0.0263825921854563,0.00256081468607721,0.00238945171024328,0.00277915721679932,0.00229238432999487,0.00764724015789468,0.00716988729686325,0.00202214926041537,0.746356277514397,0.00228243375729374,0.152880431959059,0.00290851717930986,0.00223283392818188,0.00248718798287992
"24",0.00664194352391531,0.00506698688555323,0.00243465702894983,0.00332916276837931,0.002749627277577,0.00468228595654777,0.00675628592199618,0.00433075570084092,0.0027130571801848,0.0125024662918991,0.00216771996675995,0.0374427117809684,0.0036343603214288,0.00339115849846252,0.00394423648484318,0.00325339849685137,0.0108531188724413,0.0101756499767475,0.00286987538614835,0.849633843011407,0.00323927644155502,0.00736084428974366,0.00412782677643511,0.00316888335459959,0.00352986780576467
"25",0.00467999455636005,0.00357026086659018,0.00171548908855706,0.00234576876138015,0.00193742097395821,0.00329919589184451,0.00476056160705129,0.00305150337877507,0.00191165323653244,0.304197172780445,0.00152740197317566,0.174076483325224,0.00256081468607721,0.00238945171024328,0.00277915721679932,0.00229238432999487,0.00764724015789468,0.00716988729686325,0.00202214926041537,0.450968495234862,0.00228243375729374,0.00518654081929131,0.00290851717930986,0.00223283392818188,0.00248718798287992
"26",0.00294195778501114,0.00224435234368198,0.00107839793794705,0.00147460698645465,0.00121790968953891,0.00207395434362168,0.931432130349212,0.00191824883833998,0.00120171146648353,0.00553779596391536,0.000960161827478802,0.0165847356303647,0.00160979005657974,0.00150206714478015,0.00174704545299553,0.0014410482415414,0.0048072401464215,0.00450716459103431,0.00127117193994356,0.00495784697179825,0.00143479307084176,0.00326038501900732,0.00182836425458675,0.00140361341846534,0.00156350652995435
"27",0.00407773762018754,0.00311081281703484,0.00149472703636456,0.00204389757538099,0.00168809905578061,0.00287463052414447,0.00414793669618961,0.00265881294858565,0.00166564730481748,0.00767573180350542,0.00133084438713776,0.280362540002233,0.516981386609898,0.00208195907348634,0.0024215143412843,0.00199738305456895,0.00666313571670252,0.00624721221591838,0.00176192386839942,0.135559415412433,0.00198871299648295,0.0045190976961118,0.0025342272898407,0.00194549604682872,0.00216711790668321
"28",0.00361281356855513,0.00275613288578921,0.00132430544121565,0.00181086219390786,0.00149563011204944,0.0025468789631772,0.00367500888318861,0.00235566787067054,0.00147573820185987,0.00680058174194621,0.0011791079042662,0.362412145634589,0.0019768711123482,0.00184458410286878,0.00214542491045326,0.00176965103527601,0.00590343699586049,0.00553493509429754,0.00156103777423076,0.576164363848646,0.00176196949555698,0.00400385188917282,0.00224528687015378,0.00172367993486298,0.00192003353505707
"29",0.00407773762018754,0.00311081281703484,0.00149472703636456,0.00204389757538099,0.00168809905578061,0.00287463052414447,0.00414793669618961,0.00265881294858565,0.00166564730481748,0.908488436270944,0.00133084438713776,0.0229874815829645,0.00223126977136219,0.00208195907348634,0.0024215143412843,0.00199738305456895,0.00666313571670252,0.00624721221591838,0.00176192386839942,0.0068718862027988,0.00198871299648295,0.0045190976961118,0.0025342272898407,0.00194549604682872,0.00216711790668321
"30",0.00361281356855513,0.00275613288578921,0.00132430544121565,0.00181086219390785,0.913617193462698,0.0025468789631772,0.00367500888318861,0.00235566787067054,0.00147573820185987,0.00680058174194621,0.0011791079042662,0.0203665593780961,0.0019768711123482,0.00184458410286878,0.00214542491045326,0.00176965103527601,0.00590343699586049,0.00553493509429753,0.00156103777423076,0.00608838675449072,0.00176196949555697,0.00400385188917282,0.00224528687015378,0.00172367993486298,0.00192003353505707
"31",0.00294195778501114,0.00224435234368198,0.00107839793794705,0.00147460698645465,0.00121790968953891,0.00207395434362168,0.00299260418195499,0.00191824883833998,0.00120171146648353,0.00553779596391536,0.000960161827478802,0.0165847356303647,0.00160979005657974,0.00150206714478015,0.00174704545299553,0.0014410482415414,0.0048072401464215,0.00450716459103431,0.00127117193994356,0.933397373139056,0.00143479307084176,0.00326038501900732,0.00182836425458675,0.00140361341846534,0.00156350652995435
"32",0.00467999455636005,0.00357026086659018,0.00171548908855706,0.00234576876138015,0.00193742097395821,0.00329919589184451,0.00476056160705129,0.00305150337877507,0.00191165323653244,0.00880939050091039,0.00152740197317566,0.0263825921854563,0.00256081468607721,0.00238945171024328,0.00277915721679932,0.00229238432999487,0.00764724015789468,0.00716988729686325,0.00202214926041537,0.155580712955327,0.00228243375729374,0.0051865408192913,0.00290851717930986,0.00223283392818188,0.740956643681717
"33",0.00840337682024891,0.00641074408254877,0.00308032436118527,0.00421205165896124,0.00347882423954939,0.0059240210536804,0.0085480426479761,0.00547926551009792,0.003432555808083,0.281016576706244,0.00274259599707092,0.0473724618606772,0.00459818713777979,0.00429048856214475,0.00499024198729905,0.00411619481813318,0.0137313494509084,0.0128742168369357,0.00363096196318538,0.54455849200924,0.00409832761530252,0.00931292897314948,0.00522252014432212,0.00400926638900676,0.00446598336626927
"34",0.00248122442003986,0.0018928693914948,0.000909512472200451,0.00124367211636887,0.00102717560343091,0.001749157037419,0.00252393919913164,0.00161783621969417,0.00101351414750825,0.317886017700929,0.000809793051983401,0.0139874376361285,0.00135768447116173,0.0012668318013115,0.00147344460990479,0.00121536893071172,0.00405438912314366,0.0038013077228336,0.00107209657308032,0.630612376667861,0.00121009336816948,0.00274978348401503,0.00154202825761874,0.00118379669073961,0.00131864930312037
"35",0.00324305591468781,0.00247405322398048,0.00118876784325886,0.00162552737283537,0.00134255808915347,0.00228621564019121,0.0032988857766944,0.00211457427183917,0.00132470203990803,0.108450744350354,0.0010584307190019,0.0182821199045126,0.00177454591326733,0.00165579797336183,0.00192584887466159,0.00158853401870401,0.00529924279321972,0.00496845565218398,0.00140127152721994,0.824234672813349,0.00158163865520213,0.00359407295846401,0.00201549034464438,0.00154726788463144,0.00172352544467332
"36",0.0114362539258377,0.00872445669756572,0.00419204949652787,0.00573223042962387,0.00473437264778845,0.00806206962761082,0.0116331313449596,0.0074567965998588,0.00467140539756058,0.0215270392918215,0.00373243101069934,0.0644697381206712,0.00625772672474454,0.00583897612973354,0.00679127876077302,0.00560177773237045,0.0186871542742919,0.0175206724621365,0.00494141865755534,0.741096029049005,0.00557746204679705,0.0126740741024004,0.00710738882485352,0.00545625758094346,0.00607780906386986
"37",0.00324305591468781,0.00247405322398048,0.00118876784325886,0.00162552737283537,0.00134255808915347,0.00228621564019121,0.0032988857766944,0.00211457427183917,0.00132470203990803,0.00610456820509475,0.0010584307190019,0.0182821199045126,0.00177454591326733,0.00165579797336183,0.00192584887466159,0.00158853401870401,0.00529924279321972,0.00496845565218398,0.00140127152721994,0.926580848958608,0.00158163865520213,0.00359407295846401,0.00201549034464438,0.00154726788463144,0.00172352544467332
"38",0.00324305591468781,0.00247405322398048,0.00118876784325886,0.00162552737283537,0.00134255808915347,0.00228621564019121,0.0032988857766944,0.00211457427183917,0.615401758911464,0.00610456820509475,0.0010584307190019,0.0182821199045126,0.00177454591326733,0.00165579797336183,0.00192584887466159,0.00158853401870401,0.00529924279321972,0.00496845565218398,0.00140127152721994,0.312503792087053,0.00158163865520213,0.00359407295846401,0.00201549034464438,0.00154726788463144,0.00172352544467332
"39",0.00361281356855513,0.00275613288578921,0.00132430544121565,0.00181086219390786,0.571571607206205,0.0025468789631772,0.00367500888318861,0.00235566787067054,0.00147573820185987,0.00680058174194621,0.0011791079042662,0.134381754796927,0.0019768711123482,0.00184458410286878,0.00214542491045326,0.00176965103527601,0.00590343699586049,0.00553493509429754,0.00156103777423076,0.234118777592153,0.00176196949555698,0.00400385188917282,0.00224528687015378,0.00172367993486298,0.00192003353505707
"40",0.00467999455636005,0.00357026086659018,0.00171548908855706,0.00234576876138015,0.00193742097395821,0.00329919589184451,0.00476056160705129,0.00305150337877507,0.00191165323653244,0.894972737339515,0.00152740197317566,0.0263825921854563,0.00256081468607721,0.00238945171024328,0.00277915721679932,0.00229238432999487,0.00764724015789468,0.00716988729686325,0.00202214926041537,0.00788682181555983,0.00228243375729374,0.0051865408192913,0.00290851717930986,0.00223283392818188,0.00248718798287992
"41",0.00361281356855513,0.00275613288578921,0.00132430544121565,0.00181086219390785,0.00149563011204944,0.0025468789631772,0.915796572233837,0.00235566787067054,0.00147573820185987,0.00680058174194621,0.0011791079042662,0.0203665593780961,0.0019768711123482,0.00184458410286878,0.00214542491045326,0.00176965103527601,0.00590343699586049,0.00553493509429753,0.00156103777423076,0.00608838675449072,0.00176196949555697,0.00400385188917282,0.00224528687015378,0.00172367993486298,0.00192003353505707
"42",0.00664194352391531,0.00506698688555323,0.00243465702894983,0.00332916276837931,0.002749627277577,0.00468228595654777,0.00675628592199618,0.00433075570084092,0.0027130571801848,0.0125024662918991,0.00216771996675995,0.0374427117809684,0.0036343603214288,0.00339115849846252,0.00394423648484318,0.00325339849685137,0.0108531188724413,0.0101756499767475,0.00286987538614835,0.220803314280664,0.632069805172299,0.00736084428974366,0.00412782677643511,0.00316888335459959,0.00352986780576467
"43",0.00269202000703473,0.00205368052621608,0.000986781264941729,0.00134932986811505,0.00111444061764053,0.00189775890570265,0.00273836367469431,0.00175528156032423,0.00109961853529603,0.00506732544079652,0.000878590054124171,0.0151757582504381,0.0014730282880051,0.00137445711364699,0.00159862297706125,0.00131862214920156,0.00439883492506954,0.00412425267142877,0.00116317790559196,0.939055684298321,0.00131289839451119,0.00298339484900895,0.00167303323608909,0.00128436764929202,0.00143067683744844
"44",0.207935408205206,0.00247405322398048,0.00118876784325886,0.00162552737283537,0.00134255808915347,0.00228621564019121,0.0032988857766944,0.00211457427183917,0.00132470203990803,0.00610456820509475,0.0010584307190019,0.120628296049772,0.00177454591326733,0.615732854844917,0.00192584887466159,0.00158853401870401,0.00529924279321972,0.00496845565218398,0.00140127152721994,0.00546526365127515,0.00158163865520213,0.00359407295846401,0.00201549034464438,0.00154726788463144,0.00172352544467332
"45",0.00549097854363438,0.00418894201211886,0.00201276169526831,0.00275226088021015,0.00227315157525866,0.0038709048985422,0.00558550684731976,0.00358029039925076,0.00224291861416886,0.0103359466855059,0.00179208145676465,0.0309543624188463,0.00300457154941869,0.00280351353275953,0.00326075008486777,0.00268962560066643,0.00897241035632273,0.00841233826946443,0.00237256220434643,0.875690400145647,0.00267795071930903,0.00608530288047229,0.00341252649614274,0.00261975586584472,0.0029181862678492
"46",0.00324305591468781,0.718897286240795,0.00118876784325886,0.00162552737283537,0.00134255808915347,0.00228621564019121,0.207991238067213,0.00211457427183917,0.00132470203990803,0.00610456820509475,0.0010584307190019,0.0182821199045126,0.00177454591326733,0.00165579797336183,0.00192584887466159,0.00158853401870401,0.00529924279321971,0.00496845565218398,0.00140127152721994,0.00546526365127515,0.00158163865520213,0.00359407295846401,0.00201549034464438,0.00154726788463144,0.00172352544467332
"47",0.00664194352391531,0.00506698688555323,0.00243465702894983,0.00332916276837931,0.002749627277577,0.00468228595654777,0.00675628592199618,0.00433075570084092,0.0027130571801848,0.0125024662918991,0.00216771996675995,0.0374427117809684,0.0036343603214288,0.00339115849846252,0.00394423648484318,0.00325339849685137,0.0108531188724413,0.0101756499767475,0.00286987538614835,0.849633843011407,0.00323927644155502,0.00736084428974366,0.00412782677643511,0.00316888335459959,0.00352986780576467
"48",0.00407773762018753,0.00311081281703484,0.00149472703636456,0.00204389757538099,0.00168809905578061,0.00287463052414447,0.00414793669618961,0.00265881294858565,0.00166564730481748,0.136363261013139,0.00133084438713776,0.0229874815829645,0.00223126977136219,0.00208195907348634,0.0024215143412843,0.00199738305456895,0.00666313571670252,0.00624721221591838,0.00176192386839942,0.778997061460603,0.00198871299648295,0.0045190976961118,0.0025342272898407,0.00194549604682872,0.00216711790668321
"49",0.00549097854363438,0.00418894201211886,0.00201276169526831,0.00275226088021015,0.00227315157525866,0.0038709048985422,0.00558550684731976,0.00358029039925076,0.00224291861416886,0.0103359466855059,0.00179208145676465,0.0309543624188463,0.00300457154941869,0.00280351353275953,0.00326075008486777,0.00268962560066643,0.00897241035632273,0.00841233826946443,0.00237256220434643,0.875690400145647,0.00267795071930903,0.00608530288047229,0.00341252649614274,0.00261975586584472,0.0029181862678492
"50",0.00407773762018754,0.00311081281703484,0.00149472703636456,0.00204389757538099,0.00168809905578061,0.00287463052414447,0.00414793669618961,0.00265881294858565,0.00166564730481748,0.908488436270944,0.00133084438713776,0.0229874815829645,0.00223126977136219,0.00208195907348634,0.0024215143412843,0.00199738305456895,0.00666313571670252,0.00624721221591838,0.00176192386839942,0.0068718862027988,0.00198871299648295,0.0045190976961118,0.0025342272898407,0.00194549604682872,0.00216711790668321
"51",0.00230104378467188,0.00175541370353947,0.000843465832568578,0.00115335959553966,0.000952584546142474,0.00162213739993072,0.292811174277933,0.00150035278867863,0.000939915152762935,0.00433137111907953,0.509074393530544,0.0129717030737518,0.00125909264340629,0.00117483747906434,0.00136644655529597,0.00112711172012912,0.0037599689963962,0.00352526576741936,0.000994243461466035,0.14911302446997,0.0011222192564324,0.00255010072606997,0.00143004982109801,0.00109783218137832,0.00122289211673094
"52",0.00361281356855513,0.00275613288578921,0.571400282535371,0.00181086219390786,0.00149563011204944,0.0025468789631772,0.00367500888318861,0.00235566787067054,0.00147573820185987,0.00680058174194621,0.0011791079042662,0.0203665593780961,0.0019768711123482,0.00184458410286878,0.00214542491045326,0.00176965103527601,0.00590343699586049,0.00553493509429754,0.00156103777423076,0.348133973010984,0.00176196949555698,0.00400385188917282,0.00224528687015378,0.00172367993486298,0.00192003353505707
"53",0.00407773762018753,0.00311081281703484,0.00149472703636456,0.00204389757538099,0.00168809905578061,0.00287463052414447,0.00414793669618961,0.00265881294858565,0.00166564730481748,0.00767573180350541,0.00133084438713776,0.151675010792599,0.00223126977136219,0.00208195907348634,0.0024215143412843,0.00199738305456895,0.00666313571670252,0.00624721221591838,0.00176192386839942,0.778997061460603,0.00198871299648295,0.0045190976961118,0.0025342272898407,0.00194549604682872,0.00216711790668321
"54",0.00294195778501114,0.00224435234368198,0.00107839793794705,0.00147460698645465,0.00121790968953891,0.00207395434362168,0.00299260418195499,0.00191824883833998,0.00120171146648353,0.00553779596391536,0.000960161827478802,0.0165847356303647,0.00160979005657974,0.00150206714478015,0.00174704545299553,0.0014410482415414,0.0048072401464215,0.00450716459103431,0.00127117193994356,0.933397373139056,0.00143479307084176,0.00326038501900732,0.00182836425458675,0.00140361341846534,0.00156350652995435
"55",0.00549097854363438,0.00418894201211886,0.00201276169526831,0.00275226088021015,0.00227315157525866,0.0038709048985422,0.00558550684731976,0.00358029039925076,0.00224291861416886,0.0103359466855059,0.00179208145676465,0.0309543624188463,0.00300457154941869,0.00280351353275953,0.00326075008486777,0.00268962560066643,0.00897241035632273,0.00841233826946443,0.00237256220434643,0.875690400145647,0.00267795071930903,0.00608530288047229,0.00341252649614274,0.00261975586584472,0.0029181862678492
"56",0.00269202000703473,0.00205368052621608,0.000986781264941729,0.00134932986811505,0.00111444061764053,0.00189775890570265,0.00273836367469431,0.00175528156032423,0.00109961853529603,0.429848706142124,0.000878590054124171,0.0151757582504381,0.0014730282880051,0.00137445711364699,0.00159862297706125,0.00131862214920156,0.00439883492506954,0.00412425267142877,0.00116317790559196,0.514274303596994,0.00131289839451119,0.00298339484900895,0.00167303323608909,0.00128436764929202,0.00143067683744844
"57",0.00361281356855513,0.00275613288578921,0.00132430544121565,0.00181086219390786,0.00149563011204944,0.0025468789631772,0.00367500888318861,0.00235566787067054,0.00147573820185987,0.00680058174194621,0.0011791079042662,0.0203665593780961,0.0019768711123482,0.00184458410286878,0.00214542491045326,0.00176965103527601,0.00590343699586049,0.00553493509429754,0.00156103777423076,0.91820995010514,0.00176196949555698,0.00400385188917282,0.00224528687015378,0.00172367993486298,0.00192003353505707
"58",0.00361281356855513,0.230786523723451,0.00132430544121565,0.00181086219390786,0.00149563011204944,0.0025468789631772,0.00367500888318861,0.00235566787067054,0.00147573820185987,0.00680058174194621,0.0011791079042662,0.0203665593780961,0.0019768711123482,0.00184458410286878,0.00214542491045326,0.00176965103527601,0.00590343699586049,0.00553493509429754,0.00156103777423076,0.690179559267477,0.00176196949555698,0.00400385188917282,0.00224528687015378,0.00172367993486298,0.00192003353505707
"59",0.00269202000703473,0.00205368052621608,0.000986781264941729,0.00134932986811505,0.595808373599499,0.00189775890570265,0.00273836367469431,0.00175528156032423,0.00109961853529603,0.344892430001858,0.000878590054124171,0.0151757582504381,0.0014730282880051,0.00137445711364699,0.00159862297706125,0.00131862214920156,0.00439883492506954,0.00412425267142877,0.00116317790559196,0.00453664675540098,0.00131289839451119,0.00298339484900895,0.00167303323608909,0.00128436764929202,0.00143067683744844
"60",0.00407773762018754,0.00311081281703484,0.00149472703636456,0.00204389757538099,0.00168809905578061,0.00287463052414447,0.00414793669618961,0.00265881294858565,0.00166564730481748,0.00767573180350542,0.00133084438713776,0.0229874815829645,0.00223126977136219,0.00208195907348634,0.0024215143412843,0.00199738305456895,0.00666313571670252,0.00624721221591838,0.00176192386839942,0.264246944622067,0.645426359044653,0.0045190976961118,0.0025342272898407,0.00194549604682872,0.00216711790668321
"61",0.00324305591468781,0.00247405322398048,0.00118876784325886,0.00162552737283537,0.00134255808915347,0.00228621564019121,0.0032988857766944,0.00211457427183917,0.00132470203990803,0.00610456820509475,0.0010584307190019,0.0182821199045126,0.00177454591326733,0.00165579797336183,0.411310553455699,0.00158853401870401,0.00529924279321972,0.107314631797443,0.00140127152721994,0.414849968232312,0.00158163865520213,0.00359407295846401,0.00201549034464438,0.00154726788463144,0.00172352544467332
